timestamp,spot_price,previous_hedge_position,target_hedge_position,hedge_trade_size,hedge_trade_notional,hedge_fee,side,reason_for_rebalance
28942940,94336.5417,1.1000000000000045,1.14914,0.049,4622.4905433,1.8489962173200003,buy,threshold
28942943,94360.8312,1.1490000000000045,1.1767299999999998,0.028,2642.1032736,1.0568413094400002,buy,threshold
28942946,94342.8446,1.1770000000000045,1.14607,-0.031,2924.6281826,1.1698512730400001,sell,threshold
28942949,94371.7111,1.1460000000000046,1.1829699999999999,0.037,3491.7533107,1.39670132428,buy,threshold
28942950,94357.9882,1.1830000000000045,1.15953,-0.023,2170.2337286,0.8680934914400001,sell,threshold
28942951,94320.9886,1.1600000000000046,1.1115,-0.049,4621.7284414,1.84869137656,sell,threshold
28942956,94307.8042,1.1110000000000047,1.1904599999999999,0.079,7450.3165318,2.9801266127200003,buy,threshold
28942958,94289.1977,1.1900000000000046,1.16248,-0.028,2640.0975356000004,1.0560390142400002,sell,threshold
28942960,94346.7014,1.1620000000000046,1.2345,0.07200000000000001,6792.962500800001,2.7171850003200007,buy,threshold
28942961,94363.977,1.2340000000000046,1.2581799999999999,0.024,2264.735448,0.9058941792,buy,threshold
28942962,94341.9339,1.2580000000000047,1.22499,-0.033,3113.2838187,1.2453135274800002,sell,threshold
28942967,94324.8051,1.2250000000000048,1.18607,-0.039,3678.6673989,1.47146695956,sell,threshold
28942969,94299.7815,1.1860000000000048,1.14764,-0.038,3583.391697,1.4333566788,sell,threshold
28942972,94285.5907,1.1480000000000048,1.12083,-0.027,2545.7109489,1.01828437956,sell,threshold
28942974,94240.0294,1.1210000000000049,1.0611599999999999,-0.06,5654.401764,2.2617607056,sell,threshold
28942978,94219.8387,1.0610000000000048,1.03951,-0.021,1978.6166127,0.79144664508,sell,threshold
28942979,94200.0766,1.040000000000005,0.9907,-0.049,4615.8037534000005,1.8463215013600003,sell,threshold
28942984,94273.1233,0.9910000000000049,1.02518,0.034,3205.2861922000006,1.2821144768800004,buy,threshold
28942985,94251.7629,1.0250000000000048,1.00388,-0.021,1979.2870209000002,0.7917148083600002,sell,threshold
28942989,94299.8997,1.0040000000000049,1.0416400000000001,0.038,3583.3961885999997,1.43335847544,buy,threshold
28942996,94278.53,1.042000000000005,1.00129,-0.041,3865.41973,1.5461678920000002,sell,threshold
28942997,94304.8983,1.001000000000005,1.02651,0.026000000000000002,2451.9273558000004,0.9807709423200002,buy,threshold
28942998,94292.0534,1.027000000000005,1.00644,-0.021,1980.1331214000002,0.7920532485600001,sell,threshold
28942999,94264.883,1.0060000000000051,0.9800399999999999,-0.026000000000000002,2450.886958,0.9803547832,sell,threshold
28943002,94233.0815,0.9800000000000051,0.94326,-0.037,3486.6240155,1.3946496062,sell,threshold
28943004,94208.8448,0.9430000000000051,0.9215399999999999,-0.021,1978.3857408000003,0.7913542963200002,sell,threshold
28943040,94272.1908,0.922000000000005,0.55692,-0.365,34409.349642,13.763739856800001,sell,threshold
28943042,94255.8603,0.557000000000005,0.97641,0.419,39493.2054657,15.79728218628,buy,threshold
28943043,94201.0474,0.9760000000000051,0.95096,-0.025,2355.026185,0.9420104740000002,sell,threshold
28943046,94264.8952,0.9510000000000051,0.98411,0.033,3110.7415416,1.24429661664,buy,threshold
28943048,94282.1608,0.9840000000000051,1.37587,0.392,36958.6070336,14.783442813439999,buy,threshold
28943051,94335.2972,1.3760000000000052,1.41174,0.036000000000000004,3396.0706992000005,1.3584282796800002,buy,threshold
28943054,94374.0794,1.4120000000000053,1.43842,0.026000000000000002,2453.7260644000003,0.9814904257600001,buy,threshold
28943058,94335.4729,1.4380000000000053,1.41139,-0.027,2547.0577682999997,1.0188231073199998,sell,threshold
28943061,94373.561,1.4110000000000054,1.43653,0.026000000000000002,2453.712586,0.9814850344000001,buy,threshold
28943062,94329.236,1.4370000000000054,1.40557,-0.031,2924.2063160000002,1.1696825264000001,sell,threshold
28943074,94286.2172,1.4060000000000055,1.37683,-0.029,2734.3002988000003,1.0937201195200001,sell,threshold
28943076,94251.8178,1.3770000000000056,1.35315,-0.024,2262.0436272,0.9048174508800001,sell,threshold
28943079,94211.4497,1.3530000000000055,1.32435,-0.029,2732.1320413,1.09285281652,sell,threshold
28943080,94240.6941,1.3240000000000056,1.34436,0.02,1884.813882,0.7539255528,buy,threshold
28943085,94187.9262,1.3440000000000056,1.31039,-0.034,3202.3894908,1.2809557963200002,sell,threshold
28943088,94144.0824,1.3100000000000056,1.28059,-0.029,2730.1783896,1.0920713558400001,sell,threshold
28943090,94062.1381,1.2810000000000057,1.2251,-0.056,5267.4797336,2.10699189344,sell,threshold
28943094,94082.365,1.2250000000000056,1.9316300000000002,0.707,66516.232055,26.606492822,buy,threshold
28943095,94090.7274,1.9320000000000057,2.5674,0.635,59747.611899,23.899044759600002,buy,threshold
28943102,94058.8422,2.5670000000000055,2.54331,-0.024,2257.4122128,0.9029648851200001,sell,threshold
28943104,94084.4366,2.5430000000000055,2.57067,0.028,2634.3642248,1.0537456899200002,buy,threshold
28943106,94128.8879,2.5710000000000055,2.61184,0.041,3859.2844039,1.54371376156,buy,threshold
28943110,94165.9545,2.6120000000000054,2.64746,0.035,3295.8084075000006,1.3183233630000004,buy,threshold
28943120,94142.7596,2.6470000000000056,2.6217,-0.025,2353.56899,0.9414275960000001,sell,threshold
28943123,94196.0487,2.6220000000000057,2.6691400000000005,0.047,4427.2142889,1.77088571556,buy,threshold
28943127,94219.0463,2.669000000000006,2.69375,0.025,2355.4761575,0.9421904630000001,buy,threshold
28943132,94244.4982,2.6940000000000057,2.7165,0.022,2073.3789604,0.82935158416,buy,threshold
28943137,94218.6079,2.7160000000000055,2.6908600000000003,-0.025,2355.4651975,0.9421860790000001,sell,threshold
28943139,94254.1875,2.6910000000000056,2.72194,0.031,2921.8798125,1.168751925,buy,threshold
28943142,94298.8387,2.7220000000000057,2.76277,0.041,3866.2523867,1.5465009546800002,buy,threshold
28943147,94278.5221,2.7630000000000057,2.74086,-0.022,2074.1274862,0.82965099448,sell,threshold
28943153,94253.4652,2.741000000000006,2.71396,-0.027,2544.8435604,1.01793742416,sell,threshold
28943154,94231.6115,2.7140000000000057,2.6921500000000003,-0.022,2073.095453,0.8292381812,sell,threshold
28943156,94275.8137,2.692000000000006,2.73585,0.044,4148.1358027999995,1.65925432112,buy,threshold
28943157,94305.4173,2.736000000000006,2.76577,0.03,2829.162519,1.1316650076,buy,threshold
28943160,94346.525,2.766000000000006,2.80543,0.039,3679.514475,1.4718057900000001,buy,threshold
28943162,94373.4382,2.805000000000006,2.8317799999999997,0.027,2548.0828314,1.0192331325600001,buy,threshold
28943163,94342.7308,2.832000000000006,2.8018599999999996,-0.03,2830.281924,1.1321127696,sell,threshold
28943167,94365.3466,2.8020000000000063,2.8230500000000003,0.021,1981.6722786000003,0.7926689114400002,buy,threshold
28943171,94385.7969,2.823000000000006,2.8436399999999997,0.021,1982.1017349,0.7928406939600001,buy,threshold
28943177,94345.3496,2.844000000000006,2.80439,-0.04,3773.8139840000003,1.5095255936000003,sell,threshold
28943185,94318.1503,2.804000000000006,2.77776,-0.026000000000000002,2452.2719078,0.9809087631200001,sell,threshold
28943187,94360.009,2.7780000000000062,2.81851,0.041,3868.7603690000005,1.5475041476000002,buy,threshold
28943191,94320.5096,2.819000000000006,2.7773700000000003,-0.042,3961.4614032000004,1.5845845612800002,sell,threshold
28943193,94352.6557,2.7770000000000064,2.81024,0.033,3113.6376381000005,1.2454550552400003,buy,threshold
28943195,94397.8191,2.8100000000000063,2.85631,0.046,4342.299678599999,1.7369198714399998,buy,threshold
28943199,94363.1162,2.856000000000006,2.8237799999999997,-0.032,3019.6197184000002,1.2078478873600003,sell,threshold
28943205,94390.8312,2.824000000000006,2.84734,0.023,2170.9891176,0.86839564704,buy,threshold
28943206,94439.8863,2.847000000000006,2.89938,0.052000000000000005,4910.8740876,1.9643496350400003,buy,threshold
28943208,94479.9414,2.8990000000000062,2.93952,0.041,3873.6775974,1.5494710389600002,buy,threshold
28943215,94451.7688,2.940000000000006,2.90733,-0.033,3116.9083704000004,1.2467633481600002,sell,threshold
28943219,94478.9267,2.9070000000000062,2.9314999999999998,0.024,2267.4942408,0.9069976963200002,buy,threshold
28943221,94448.7562,2.9310000000000063,2.9029800000000003,-0.028,2644.5651736,1.0578260694400001,sell,threshold
28943222,94471.7662,2.9030000000000062,2.92525,0.022,2078.3788563999997,0.8313515425599999,buy,threshold
28943224,94529.3678,2.925000000000006,2.98531,0.06,5671.762068,2.2687048272,buy,threshold
28943225,94504.12,2.985000000000006,2.9584400000000004,-0.027,2551.6112399999997,1.0206444959999998,sell,threshold
28943226,94550.6858,2.958000000000006,3.00662,0.049,4632.983604200001,1.8531934416800004,buy,threshold
28943228,94583.949,3.007000000000006,3.0402,0.033,3121.270317,1.2485081268,buy,threshold
28943229,94556.3811,3.040000000000006,3.0120500000000003,-0.028,2647.5786708,1.0590314683200002,sell,threshold
28943230,94527.3951,3.012000000000006,2.98251,-0.029,2741.2944579,1.0965177831600001,sell,threshold
28943231,94507.3205,2.983000000000006,2.96187,-0.021,1984.6537305000002,0.7938614922000001,sell,threshold
28943234,94483.2071,2.962000000000006,2.9375,-0.025,2362.0801775,0.944832071,sell,threshold
28943237,94541.0168,2.937000000000006,2.99683,0.06,5672.461007999999,2.2689844031999997,buy,threshold
28943238,94565.8449,2.997000000000006,3.0242,0.027,2553.2778123,1.02131112492,buy,threshold
28943239,94594.4568,3.0240000000000062,3.05128,0.027,2554.0503336,1.0216201334400001,buy,threshold
28943241,94561.7903,3.0510000000000064,3.01666,-0.034,3215.1008702,1.28604034808,sell,threshold
28943245,94588.6345,3.0170000000000066,3.0456700000000003,0.029,2743.0704005000002,1.0972281602000002,buy,threshold
28943253,94621.0721,3.0460000000000065,3.0788400000000005,0.033,3122.4953793000004,1.2489981517200002,buy,threshold
28943256,94708.2526,3.0790000000000064,3.16162,0.083,7860.784965800001,3.1443139863200007,buy,threshold
28943257,94735.8801,3.1620000000000066,3.1889700000000003,0.027,2557.8687627,1.02314750508,buy,threshold
28943258,94709.3947,3.1890000000000067,3.1638,-0.025,2367.7348675000003,0.9470939470000002,sell,threshold
28943259,94687.5948,3.164000000000007,3.14351,-0.02,1893.7518960000002,0.7575007584000001,sell,threshold
28943261,94720.1997,3.144000000000007,3.1729600000000002,0.029,2746.8857913,1.0987543165200002,buy,threshold
28943265,94685.7277,3.1730000000000067,3.1397399999999998,-0.033,3124.6290141000004,1.2498516056400002,sell,threshold
28943267,94655.4494,3.140000000000007,3.10883,-0.031,2934.3189314,1.17372757256,sell,threshold
28943271,94619.018,3.1090000000000066,3.07532,-0.034,3217.046612,1.2868186448,sell,threshold
28943273,94598.073,3.075000000000007,3.05449,-0.021,1986.559533,0.7946238132000001,sell,threshold
28943285,94542.0745,3.054000000000007,3.01105,-0.043000000000000003,4065.3092035000004,1.6261236814000002,sell,threshold
28943287,94517.3638,3.011000000000007,2.9893799999999997,-0.022,2079.3820036,0.8317528014400001,sell,threshold
28943290,94546.8997,2.989000000000007,3.01624,0.027,2552.7662919,1.02110651676,buy,threshold
28943293,94518.8325,3.016000000000007,2.98506,-0.031,2930.0838075,1.172033523,sell,threshold
28943295,94568.63,2.985000000000007,3.03662,0.052000000000000005,4917.568760000001,1.9670275040000005,buy,threshold
28943301,94538.828,3.037000000000007,3.0064599999999997,-0.031,2930.7036679999997,1.1722814672,sell,threshold
28943304,94578.4385,3.006000000000007,3.0394699999999997,0.033,3121.0884705000003,1.2484353882,buy,threshold
28943306,94601.4853,3.039000000000007,3.05982,0.021,1986.6311913000002,0.7946524765200002,buy,threshold
28943309,94575.1414,3.0600000000000067,3.03265,-0.027,2553.5288177999996,1.02141152712,sell,threshold
28943310,94554.2805,3.0330000000000066,3.0091300000000003,-0.024,2269.302732,0.9077210928000001,sell,threshold
28943320,94522.757,3.0090000000000066,2.97336,-0.036000000000000004,3402.8192520000002,1.3611277008000002,sell,threshold
28943321,94550.3756,2.9730000000000065,3.0001100000000003,0.027,2552.8601412,1.02114405648,buy,threshold
28943323,94582.0498,3.0000000000000067,3.03083,0.031,2932.0435438,1.1728174175200001,buy,threshold
28943326,94554.2884,3.031000000000007,3.0023400000000002,-0.029,2742.0743636,1.0968297454400002,sell,threshold
28943332,94530.8993,3.002000000000007,2.98015,-0.022,2079.6797846,0.83187191384,sell,threshold
28943335,94560.9452,2.980000000000007,3.0083299999999995,0.028,2647.7064656000002,1.0590825862400002,buy,threshold
28943337,94537.7642,3.008000000000007,2.98634,-0.022,2079.8308124,0.83193232496,sell,threshold
28943340,94563.7286,2.9860000000000073,3.0122899999999997,0.026000000000000002,2458.6569436000004,0.9834627774400002,buy,threshold
28943345,94534.2973,3.012000000000007,2.9845400000000004,-0.027,2552.4260271000003,1.0209704108400002,sell,threshold
28943346,94495.0549,2.985000000000007,2.9539,-0.031,2929.3467019,1.17173868076,sell,threshold
28943347,94472.9479,2.954000000000007,2.92748,-0.027,2550.7695933,1.02030783732,sell,threshold
28943348,94427.6156,2.9270000000000067,2.8899800000000004,-0.037,3493.8217772,1.39752871088,sell,threshold
28943350,94477.1336,2.890000000000007,2.9311,0.041,3873.5624776000004,1.5494249910400002,buy,threshold
28943355,94452.6549,2.9310000000000067,2.9056499999999996,-0.025,2361.3163725,0.944526549,sell,threshold
28943357,94423.7829,2.906000000000007,2.88244,-0.024,2266.1707896000003,0.9064683158400001,sell,threshold
28943359,94401.5495,2.882000000000007,2.86147,-0.021,1982.4325395,0.7929730158,sell,threshold
28943362,94360.4463,2.861000000000007,2.81956,-0.041,3868.7782983,1.54751131932,sell,threshold
28943364,94400.7612,2.820000000000007,2.85786,0.038,3587.2289255999995,1.4348915702399998,buy,threshold
28943366,94444.7173,2.8580000000000068,2.9012200000000004,0.043000000000000003,4061.1228439000006,1.6244491375600003,buy,threshold
28943371,94422.0278,2.901000000000007,2.87862,-0.022,2077.2846115999996,0.8309138446399998,sell,threshold
28943372,94359.1138,2.879000000000007,2.8155300000000003,-0.063,5944.6241694,2.37784966776,sell,threshold
28943382,94383.0569,2.816000000000007,2.8371399999999998,0.021,1982.0441949,0.79281767796,buy,threshold
28943386,94415.3985,2.837000000000007,2.86724,0.03,2832.4619549999998,1.1329847819999999,buy,threshold
28943387,94392.797,2.8670000000000067,2.84499,-0.022,2076.641534,0.8306566136,sell,threshold
28943394,94418.5504,2.845000000000007,2.8726,0.028,2643.7194111999997,1.05748776448,buy,threshold
28943397,94386.9792,2.873000000000007,2.8423100000000003,-0.031,2925.9963552,1.17039854208,sell,threshold
28943400,94413.4679,2.8420000000000067,2.86739,0.025,2360.3366975000004,0.9441346790000001,buy,threshold
28943404,94380.0739,2.8670000000000067,2.83303,-0.034,3208.9225126,1.2835690050400002,sell,threshold
28943405,94411.3341,2.833000000000007,2.8650200000000003,0.032,3021.1626911999997,1.20846507648,buy,threshold
28943409,94380.4963,2.865000000000007,2.8355,-0.03,2831.4148889999997,1.1325659555999998,sell,threshold
28943410,94329.5588,2.835000000000007,2.78235,-0.053,4999.4666164,1.99978664656,sell,threshold
28943415,94349.0256,2.782000000000007,2.80659,0.025,2358.72564,0.9434902560000001,buy,threshold
28943417,94315.8488,2.807000000000007,2.77172,-0.035,3301.0547080000006,1.3204218832000003,sell,threshold
28943420,94333.4798,2.772000000000007,2.79298,0.021,1981.0030758,0.7924012303200001,buy,threshold
28943427,94362.0205,2.793000000000007,2.82191,0.029,2736.4985945000003,1.0945994378000001,buy,threshold
28943430,94397.4996,2.8220000000000067,2.85969,0.038,3587.1049848,1.43484199392,buy,threshold
28943431,94427.3705,2.8600000000000065,2.88889,0.029,2738.3937445,1.0953574978,buy,threshold
28943433,94450.4507,2.8890000000000065,2.91389,0.025,2361.2612675,0.9445045070000001,buy,threshold
28943437,94540.9501,2.9140000000000064,3.00493,0.091,8603.2264591,3.4412905836400003,buy,threshold
28943438,94506.5343,3.0050000000000066,2.97006,-0.035,3307.7287005000003,1.3230914802000002,sell,threshold
28943439,94477.6058,2.9700000000000064,2.93785,-0.032,3023.2833856,1.20931335424,sell,threshold
28943441,94549.3748,2.9380000000000064,3.0133900000000002,0.075,7091.20311,2.8364812440000002,buy,threshold
28943442,94569.9413,3.0130000000000066,3.03424,0.021,1985.9687673000003,0.7943875069200002,buy,threshold
28943443,94543.11,3.0340000000000065,3.00687,-0.027,2552.66397,1.0210655880000001,sell,threshold
28943448,94520.5404,3.0070000000000063,2.98634,-0.021,1984.9313484000002,0.7939725393600001,sell,threshold
28943450,94489.4762,2.9860000000000064,2.95169,-0.034,3212.6421908,1.28505687632,sell,threshold
28943451,94518.8641,2.9520000000000066,2.98552,0.034,3213.6413794000005,1.2854565517600003,buy,threshold
28943456,94574.6357,2.9860000000000064,3.03984,0.054,5107.0303278,2.0428121311200003,buy,threshold
28943458,94598.5196,3.0400000000000063,3.06635,0.026000000000000002,2459.5615096,0.9838246038400001,buy,threshold
28943460,94572.6875,3.066000000000006,3.0364700000000004,-0.03,2837.180625,1.1348722500000001,sell,threshold
28943461,94548.8293,3.0360000000000062,3.01246,-0.024,2269.1719032,0.9076687612800001,sell,threshold
28943463,94586.2354,3.0120000000000062,3.05273,0.041,3878.0356514000005,1.5512142605600003,buy,threshold
28943465,94609.6924,3.053000000000006,3.0738,0.021,1986.8035404000002,0.7947214161600001,buy,threshold
28943466,94571.2691,3.074000000000006,3.0425899999999997,-0.031,2931.7093421,1.17268373684,sell,threshold
28943467,94556.9976,3.043000000000006,3.02269,-0.02,1891.139952,0.7564559808,sell,threshold
28943468,94587.2817,3.023000000000006,3.05588,0.033,3121.3802961000006,1.2485521184400004,buy,threshold
28943470,94530.2685,3.056000000000006,3.0021800000000005,-0.054,5104.634499000001,2.0418537996000006,sell,threshold
28943474,94486.0647,3.002000000000006,2.95062,-0.051000000000000004,4818.789299700001,1.9275157198800004,sell,threshold
28943476,94433.3598,2.951000000000006,2.8960100000000004,-0.055,5193.8347890000005,2.0775339156,sell,threshold
28943480,94404.7735,2.8960000000000057,2.8659999999999997,-0.03,2832.143205,1.132857282,sell,threshold
28943483,94436.7295,2.866000000000006,2.89687,0.031,2927.5386145,1.1710154458000002,buy,threshold
28943487,94466.5543,2.897000000000006,2.9318699999999995,0.035,3306.3294005000002,1.3225317602000002,buy,threshold
28943489,94432.4655,2.932000000000006,2.89507,-0.037,3494.0012235,1.3976004894,sell,threshold
28943494,94405.7799,2.8950000000000062,2.8660699999999997,-0.029,2737.7676171,1.09510704684,sell,threshold
28943499,94430.8313,2.8660000000000063,2.89525,0.029,2738.4941077000003,1.09539764308,buy,threshold
28943501,94454.8476,2.8950000000000062,2.9215000000000004,0.026000000000000002,2455.8260376,0.98233041504,buy,threshold
28943502,94429.552,2.921000000000006,2.8936400000000004,-0.027,2549.5979039999997,1.0198391616,sell,threshold
28943503,94452.4887,2.894000000000006,2.9183100000000004,0.024,2266.8597288,0.9067438915200001,buy,threshold
28943505,94430.9181,2.918000000000006,2.89647,-0.022,2077.4801982,0.83099207928,sell,threshold
28943510,94404.779,2.896000000000006,2.86939,-0.027,2548.929033,1.0195716132000001,sell,threshold
28943511,94364.8406,2.869000000000006,2.82728,-0.042,3963.3233052,1.58532932208,sell,threshold
28943513,94386.4587,2.827000000000006,2.85046,0.023,2170.8885501,0.86835542004,buy,threshold
28943520,94436.1302,2.8500000000000063,2.9056100000000002,0.056,5288.4232912,2.11536931648,buy,threshold
28943521,94411.7992,2.9060000000000064,2.88211,-0.024,2265.8831808,0.9063532723200001,sell,threshold
28943524,94435.0143,2.8820000000000063,2.90688,0.025,2360.8753575,0.9443501430000001,buy,threshold
28943525,94410.2594,2.9070000000000062,2.8789700000000003,-0.028,2643.4872632,1.05739490528,sell,threshold
28943527,94353.1037,2.879000000000006,2.82046,-0.059000000000000004,5566.833118300001,2.2267332473200003,sell,threshold
28943528,94333.5699,2.820000000000006,2.79458,-0.025,2358.3392475,0.943335699,sell,threshold
28943531,94354.8012,2.795000000000006,2.82056,0.026000000000000002,2453.2248312,0.9812899324800001,buy,threshold
28943532,94383.1134,2.821000000000006,2.8519499999999995,0.031,2925.8765154000002,1.1703506061600002,buy,threshold
28943535,94420.1598,2.852000000000006,2.89589,0.044,4154.487031199999,1.6617948124799997,buy,threshold
28943539,94387.7713,2.896000000000006,2.85885,-0.037,3492.3475380999994,1.3969390152399999,sell,threshold
28943540,94351.4652,2.859000000000006,2.82046,-0.039,3679.7071428000004,1.4718828571200002,sell,threshold
28943541,94392.5875,2.820000000000006,2.86504,0.045,4247.6664375,1.699066575,buy,threshold
28943543,94364.363,2.865000000000006,2.83334,-0.032,3019.659616,1.2078638464,sell,threshold
28943548,94395.4213,2.833000000000006,2.86816,0.035,3303.8397455000004,1.3215358982000003,buy,threshold
28943549,94418.3033,2.868000000000006,2.89388,0.026000000000000002,2454.8758858,0.9819503543200001,buy,threshold
28943550,94448.1444,2.894000000000006,2.92539,0.031,2927.8924764000003,1.17115699056,buy,threshold
28943551,94482.1222,2.925000000000006,2.96198,0.037,3495.8385213999995,1.39833540856,buy,threshold
28943553,94514.1817,2.962000000000006,2.9862100000000003,0.024,2268.3403608,0.90733614432,buy,threshold
28943554,94551.9658,2.986000000000006,3.03131,0.045,4254.838461,1.7019353844000003,buy,threshold
28943556,94519.0567,3.031000000000006,2.9973600000000005,-0.034,3213.6479278,1.28545917112,sell,threshold
28943557,94636.3396,2.997000000000006,3.1089,0.112,10599.270035200001,4.2397080140800005,buy,threshold
28943560,94660.8173,3.109000000000006,3.13276,0.024,2271.8596152,0.90874384608,buy,threshold
28943565,94637.4337,3.1330000000000062,3.10835,-0.025,2365.9358425,0.9463743370000001,sell,threshold
28943566,94594.9686,3.1080000000000063,3.0789799999999996,-0.029,2743.2540894,1.09730163576,sell,threshold
28943568,94522.8524,3.0790000000000064,3.0031,-0.076,7183.7367824,2.8734947129600004,sell,threshold
28943571,94438.2951,3.0030000000000063,2.9116600000000004,-0.091,8593.8848541,3.4375539416400005,sell,threshold
28943580,94344.3338,2.912000000000006,2.8121,-0.1,9434.43338,3.7737733520000005,sell,threshold
28943581,94313.4665,2.812000000000006,2.77701,-0.035,3300.9713275,1.320388531,sell,threshold
28943585,94243.7523,2.777000000000006,2.70596,-0.07100000000000001,6691.3064133,2.67652256532,sell,threshold
28943586,94305.9916,2.7060000000000057,2.7749699999999997,0.069,6507.1134204,2.60284536816,buy,threshold
28943592,94079.4696,2.7750000000000057,2.5332600000000003,-0.242,22767.231643199997,9.10689265728,sell,threshold
28943594,94045.757,2.5330000000000057,2.50156,-0.031,2915.418467,1.1661673868,sell,threshold
28943595,93992.406,2.5020000000000056,2.4479,-0.054,5075.589924,2.0302359696,sell,threshold
28943596,94044.3609,2.4480000000000057,2.5025000000000004,0.054,5078.3954886,2.03135819544,buy,threshold
28943600,94090.2559,2.5020000000000056,2.54871,0.047,4422.2420273,1.76889681092,buy,threshold
28943602,94138.303,2.5490000000000057,2.5986000000000002,0.05,4706.91515,1.88276606,buy,threshold
28943607,94116.2039,2.5990000000000055,2.57246,-0.027,2541.1375052999997,1.0164550021199998,sell,threshold
28943609,94082.6323,2.5720000000000054,2.53676,-0.035,3292.8921305000003,1.3171568522000001,sell,threshold
28943611,94149.9273,2.5370000000000053,2.60927,0.07200000000000001,6778.794765600001,2.7115179062400006,buy,threshold
28943613,94188.4587,2.6090000000000053,2.65212,0.043000000000000003,4050.1037241000004,1.6200414896400002,buy,threshold
28943614,94159.5702,2.6520000000000055,2.62091,-0.031,2918.9466762,1.1675786704800002,sell,threshold
28943619,94182.8772,2.6210000000000053,2.6466199999999995,0.026000000000000002,2448.7548072000004,0.9795019228800003,buy,threshold
28943623,94162.7951,2.647000000000005,2.62671,-0.02,1883.255902,0.7533023608000001,sell,threshold
28943625,94112.5239,2.627000000000005,2.57122,-0.056,5270.3013384000005,2.1081205353600003,sell,threshold
28943626,94068.3384,2.571000000000005,2.52801,-0.043000000000000003,4044.9385512,1.61797542048,sell,threshold
28943628,94123.6775,2.528000000000005,2.58677,0.059000000000000004,5553.2969725,2.221318789,buy,threshold
28943630,94097.0834,2.587000000000005,2.5573699999999997,-0.03,2822.912502,1.1291650008,sell,threshold
28943634,94117.1832,2.5570000000000053,2.58039,0.023,2164.6952136,0.86587808544,buy,threshold
28943635,94094.2009,2.5800000000000054,2.55552,-0.024,2258.2608216,0.90330432864,sell,threshold
28943639,94122.8505,2.5560000000000054,2.58581,0.03,2823.685515,1.129474206,buy,threshold
28943640,94142.8515,2.586000000000005,2.60684,0.021,1976.9998815000001,0.7907999526000001,buy,threshold
28943641,94163.7252,2.607000000000005,2.6286,0.022,2071.6019544,0.8286407817600001,buy,threshold
28943642,94131.5031,2.629000000000005,2.5933200000000003,-0.036000000000000004,3388.7341116000002,1.35549364464,sell,threshold
28943644,94153.7272,2.593000000000005,2.6163,0.023,2165.5357255999998,0.86621429024,buy,threshold
28943646,94099.1753,2.616000000000005,2.55653,-0.059000000000000004,5551.851342700001,2.22074053708,sell,threshold
28943650,94136.1441,2.557000000000005,2.59813,0.041,3859.5819081000004,1.5438327632400002,buy,threshold
28943651,94105.0389,2.5980000000000047,2.56463,-0.033,3105.4662837,1.24218651348,sell,threshold
28943652,94187.703,2.565000000000005,2.66112,0.096,9042.019488,3.6168077952,buy,threshold
28943654,94224.2787,2.661000000000005,2.69193,0.031,2920.9526397,1.16838105588,buy,threshold
28943658,94204.0471,2.692000000000005,2.6682200000000003,-0.024,2260.8971304,0.9043588521600001,sell,threshold
28943660,94164.4967,2.668000000000005,2.62444,-0.044,4143.2378548,1.65729514192,sell,threshold
28943661,94198.8878,2.624000000000005,2.6620399999999997,0.038,3579.5577363999996,1.43182309456,buy,threshold
28943663,94175.3383,2.662000000000005,2.63633,-0.026000000000000002,2448.5587958,0.9794235183200001,sell,threshold
28943664,94233.1095,2.636000000000005,2.697,0.061,5748.2196795,2.2992878718000003,buy,threshold
28943666,94262.8236,2.697000000000005,2.7302,0.033,3110.6731788,1.24426927152,buy,threshold
28943670,94236.1025,2.730000000000005,2.6956700000000002,-0.034,3204.027485,1.281610994,sell,threshold
28943673,94214.9616,2.696000000000005,2.67098,-0.025,2355.37404,0.9421496160000001,sell,threshold
28943676,94151.9593,2.671000000000005,2.59887,-0.07200000000000001,6778.941069600001,2.7115764278400007,sell,threshold
28943678,94124.0737,2.599000000000005,2.5710299999999995,-0.028,2635.4740635999997,1.0541896254399998,sell,threshold
28943684,94160.9523,2.571000000000005,2.60833,0.037,3483.9552351,1.39358209404,buy,threshold
28943690,94190.3511,2.608000000000005,2.63226,0.024,2260.5684264,0.9042273705600001,buy,threshold
28943691,94213.9404,2.632000000000005,2.6584,0.026000000000000002,2449.5624504,0.9798249801600001,buy,threshold
28943693,94250.5338,2.658000000000005,2.7004400000000004,0.042,3958.5224196000004,1.5834089678400003,buy,threshold
28943700,94213.98,2.7000000000000046,2.65481,-0.045,4239.6291,1.69585164,sell,threshold
28943701,94233.6971,2.6550000000000047,2.6773000000000002,0.022,2073.1413362,0.82925653448,buy,threshold
28943702,94252.328,2.6770000000000045,2.69751,0.021,1979.298888,0.7917195552,buy,threshold
28943703,94293.046,2.6980000000000044,2.7439999999999998,0.046,4337.480116,1.7349920464,buy,threshold
28943704,94256.7523,2.744000000000004,2.69942,-0.045,4241.5538535,1.6966215413999999,sell,threshold
28943706,94210.8837,2.6990000000000043,2.64569,-0.053,4993.1768361,1.9972707344400003,sell,threshold
28943708,94175.5235,2.6460000000000043,2.6049800000000003,-0.041,3861.1964635,1.5444785854,sell,threshold
28943710,94215.0485,2.6050000000000044,2.65247,0.047,4428.1072795,1.7712429118000002,buy,threshold
28943715,94243.7904,2.6520000000000046,2.6858900000000006,0.034,3204.2888736,1.28171554944,buy,threshold
